project,article,granularity,timestamp,access,agent,views
en.wikipedia,Tweedy_John_Todd,monthly,2020-08-01,all-access,all-agents,50
en.wikipedia,Tweedy_John_Todd,monthly,2020-09-01,all-access,all-agents,53
en.wikipedia,Tweedy_John_Todd,monthly,2020-10-01,all-access,all-agents,65
en.wikipedia,Tweedy_John_Todd,monthly,2020-11-01,all-access,all-agents,54
en.wikipedia,Tweedy_John_Todd,monthly,2020-12-01,all-access,all-agents,109
en.wikipedia,Tweedy_John_Todd,monthly,2021-01-01,all-access,all-agents,94
en.wikipedia,Tweedy_John_Todd,monthly,2021-02-01,all-access,all-agents,189
en.wikipedia,Tweedy_John_Todd,monthly,2021-03-01,all-access,all-agents,73
en.wikipedia,Tweedy_John_Todd,monthly,2021-04-01,all-access,all-agents,80
en.wikipedia,Tweedy_John_Todd,monthly,2021-05-01,all-access,all-agents,90
en.wikipedia,Tweedy_John_Todd,monthly,2021-06-01,all-access,all-agents,101
en.wikipedia,Tweedy_John_Todd,monthly,2021-07-01,all-access,all-agents,101
en.wikipedia,Tweedy_John_Todd,monthly,2021-08-01,all-access,all-agents,83
en.wikipedia,Tweedy_John_Todd,monthly,2021-09-01,all-access,all-agents,88
en.wikipedia,Tweedy_John_Todd,monthly,2021-10-01,all-access,all-agents,81
en.wikipedia,Tweedy_John_Todd,monthly,2021-11-01,all-access,all-agents,66
en.wikipedia,Tweedy_John_Todd,monthly,2021-12-01,all-access,all-agents,51
en.wikipedia,Tweedy_John_Todd,monthly,2022-01-01,all-access,all-agents,71
en.wikipedia,Tweedy_John_Todd,monthly,2022-02-01,all-access,all-agents,97
en.wikipedia,Tweedy_John_Todd,monthly,2022-03-01,all-access,all-agents,65
en.wikipedia,Tweedy_John_Todd,monthly,2022-04-01,all-access,all-agents,61
en.wikipedia,Tweedy_John_Todd,monthly,2022-05-01,all-access,all-agents,189
en.wikipedia,Tweedy_John_Todd,monthly,2022-06-01,all-access,all-agents,106
en.wikipedia,Tweedy_John_Todd,monthly,2022-07-01,all-access,all-agents,84
en.wikipedia,Tweedy_John_Todd,monthly,2022-08-01,all-access,all-agents,96
en.wikipedia,Tweedy_John_Todd,monthly,2022-09-01,all-access,all-agents,77
en.wikipedia,Tweedy_John_Todd,monthly,2022-10-01,all-access,all-agents,89
en.wikipedia,Tweedy_John_Todd,monthly,2022-11-01,all-access,all-agents,71
en.wikipedia,Tweedy_John_Todd,monthly,2022-12-01,all-access,all-agents,71
en.wikipedia,Walter_Calverley_Trevelyan,monthly,2020-01-01,all-access,all-agents,161
en.wikipedia,Walter_Calverley_Trevelyan,monthly,2020-02-01,all-access,all-agents,145
en.wikipedia,Walter_Calverley_Trevelyan,monthly,2020-03-01,all-access,all-agents,135
en.wikipedia,Walter_Calverley_Trevelyan,monthly,2020-04-01,all-access,all-agents,181
en.wikipedia,Walter_Calverley_Trevelyan,monthly,2020-05-01,all-access,all-agents,161
en.wikipedia,Walter_Calverley_Trevelyan,monthly,2020-06-01,all-access,all-agents,163
en.wikipedia,Walter_Calverley_Trevelyan,monthly,2020-07-01,all-access,all-agents,195
en.wikipedia,Walter_Calverley_Trevelyan,monthly,2020-08-01,all-access,all-agents,150
en.wikipedia,Walter_Calverley_Trevelyan,monthly,2020-09-01,all-access,all-agents,110
en.wikipedia,Walter_Calverley_Trevelyan,monthly,2020-10-01,all-access,all-agents,136
en.wikipedia,Walter_Calverley_Trevelyan,monthly,2020-11-01,all-access,all-agents,158
en.wikipedia,Walter_Calverley_Trevelyan,monthly,2020-12-01,all-access,all-agents,140
en.wikipedia,Walter_Calverley_Trevelyan,monthly,2021-01-01,all-access,all-agents,212
en.wikipedia,Walter_Calverley_Trevelyan,monthly,2021-02-01,all-access,all-agents,157
en.wikipedia,Walter_Calverley_Trevelyan,monthly,2021-03-01,all-access,all-agents,186
en.wikipedia,Walter_Calverley_Trevelyan,monthly,2021-04-01,all-access,all-agents,137
en.wikipedia,Walter_Calverley_Trevelyan,monthly,2021-05-01,all-access,all-agents,191
en.wikipedia,Walter_Calverley_Trevelyan,monthly,2021-06-01,all-access,all-agents,140
en.wikipedia,Walter_Calverley_Trevelyan,monthly,2021-07-01,all-access,all-agents,154
en.wikipedia,Walter_Calverley_Trevelyan,monthly,2021-08-01,all-access,all-agents,176
en.wikipedia,Walter_Calverley_Trevelyan,monthly,2021-09-01,all-access,all-agents,184
en.wikipedia,Walter_Calverley_Trevelyan,monthly,2021-10-01,all-access,all-agents,175
en.wikipedia,Walter_Calverley_Trevelyan,monthly,2021-11-01,all-access,all-agents,142
en.wikipedia,Walter_Calverley_Trevelyan,monthly,2021-12-01,all-access,all-agents,115
en.wikipedia,Walter_Calverley_Trevelyan,monthly,2022-01-01,all-access,all-agents,164
en.wikipedia,Walter_Calverley_Trevelyan,monthly,2022-02-01,all-access,all-agents,142
en.wikipedia,Walter_Calverley_Trevelyan,monthly,2022-03-01,all-access,all-agents,143
en.wikipedia,Walter_Calverley_Trevelyan,monthly,2022-04-01,all-access,all-agents,133
en.wikipedia,Walter_Calverley_Trevelyan,monthly,2022-05-01,all-access,all-agents,259
en.wikipedia,Walter_Calverley_Trevelyan,monthly,2022-06-01,all-access,all-agents,182
en.wikipedia,Walter_Calverley_Trevelyan,monthly,2022-07-01,all-access,all-agents,173
en.wikipedia,Walter_Calverley_Trevelyan,monthly,2022-08-01,all-access,all-agents,194
en.wikipedia,Walter_Calverley_Trevelyan,monthly,2022-09-01,all-access,all-agents,167
en.wikipedia,Walter_Calverley_Trevelyan,monthly,2022-10-01,all-access,all-agents,144
en.wikipedia,Walter_Calverley_Trevelyan,monthly,2022-11-01,all-access,all-agents,574
en.wikipedia,Walter_Calverley_Trevelyan,monthly,2022-12-01,all-access,all-agents,121
en.wikipedia,Alfred_Russel_Wallace,monthly,2020-01-01,all-access,all-agents,23800
en.wikipedia,Alfred_Russel_Wallace,monthly,2020-02-01,all-access,all-agents,21385
en.wikipedia,Alfred_Russel_Wallace,monthly,2020-03-01,all-access,all-agents,21349
en.wikipedia,Alfred_Russel_Wallace,monthly,2020-04-01,all-access,all-agents,23652
en.wikipedia,Alfred_Russel_Wallace,monthly,2020-05-01,all-access,all-agents,20763
en.wikipedia,Alfred_Russel_Wallace,monthly,2020-06-01,all-access,all-agents,21045
en.wikipedia,Alfred_Russel_Wallace,monthly,2020-07-01,all-access,all-agents,15657
en.wikipedia,Alfred_Russel_Wallace,monthly,2020-08-01,all-access,all-agents,15727
en.wikipedia,Alfred_Russel_Wallace,monthly,2020-09-01,all-access,all-agents,19571
en.wikipedia,Alfred_Russel_Wallace,monthly,2020-10-01,all-access,all-agents,22813
en.wikipedia,Alfred_Russel_Wallace,monthly,2020-11-01,all-access,all-agents,19160
en.wikipedia,Alfred_Russel_Wallace,monthly,2020-12-01,all-access,all-agents,17414
en.wikipedia,Alfred_Russel_Wallace,monthly,2021-01-01,all-access,all-agents,21591
en.wikipedia,Alfred_Russel_Wallace,monthly,2021-02-01,all-access,all-agents,21778
en.wikipedia,Alfred_Russel_Wallace,monthly,2021-03-01,all-access,all-agents,20938
en.wikipedia,Alfred_Russel_Wallace,monthly,2021-04-01,all-access,all-agents,18879
en.wikipedia,Alfred_Russel_Wallace,monthly,2021-05-01,all-access,all-agents,19996
en.wikipedia,Alfred_Russel_Wallace,monthly,2021-06-01,all-access,all-agents,20563
en.wikipedia,Alfred_Russel_Wallace,monthly,2021-07-01,all-access,all-agents,15357
en.wikipedia,Alfred_Russel_Wallace,monthly,2021-08-01,all-access,all-agents,15987
en.wikipedia,Alfred_Russel_Wallace,monthly,2021-09-01,all-access,all-agents,18137
en.wikipedia,Alfred_Russel_Wallace,monthly,2021-10-01,all-access,all-agents,26865
en.wikipedia,Alfred_Russel_Wallace,monthly,2021-11-01,all-access,all-agents,19205
en.wikipedia,Alfred_Russel_Wallace,monthly,2021-12-01,all-access,all-agents,14411
en.wikipedia,Alfred_Russel_Wallace,monthly,2022-01-01,all-access,all-agents,19595
en.wikipedia,Alfred_Russel_Wallace,monthly,2022-02-01,all-access,all-agents,20219
en.wikipedia,Alfred_Russel_Wallace,monthly,2022-03-01,all-access,all-agents,20397
en.wikipedia,Alfred_Russel_Wallace,monthly,2022-04-01,all-access,all-agents,17995
en.wikipedia,Alfred_Russel_Wallace,monthly,2022-05-01,all-access,all-agents,17969
en.wikipedia,Alfred_Russel_Wallace,monthly,2022-06-01,all-access,all-agents,14655
en.wikipedia,Alfred_Russel_Wallace,monthly,2022-07-01,all-access,all-agents,16365
en.wikipedia,Alfred_Russel_Wallace,monthly,2022-08-01,all-access,all-agents,15670
en.wikipedia,Alfred_Russel_Wallace,monthly,2022-09-01,all-access,all-agents,20272
en.wikipedia,Alfred_Russel_Wallace,monthly,2022-10-01,all-access,all-agents,37367
en.wikipedia,Alfred_Russel_Wallace,monthly,2022-11-01,all-access,all-agents,23020
en.wikipedia,Alfred_Russel_Wallace,monthly,2022-12-01,all-access,all-agents,18781
en.wikipedia,Beatrice_Webb,monthly,2020-01-01,all-access,all-agents,5892
en.wikipedia,Beatrice_Webb,monthly,2020-02-01,all-access,all-agents,4803
en.wikipedia,Beatrice_Webb,monthly,2020-03-01,all-access,all-agents,4794
en.wikipedia,Beatrice_Webb,monthly,2020-04-01,all-access,all-agents,6498
en.wikipedia,Beatrice_Webb,monthly,2020-05-01,all-access,all-agents,5174
en.wikipedia,Beatrice_Webb,monthly,2020-06-01,all-access,all-agents,4782
en.wikipedia,Beatrice_Webb,monthly,2020-07-01,all-access,all-agents,5103
en.wikipedia,Beatrice_Webb,monthly,2020-08-01,all-access,all-agents,4459
en.wikipedia,Beatrice_Webb,monthly,2020-09-01,all-access,all-agents,5459
en.wikipedia,Beatrice_Webb,monthly,2020-10-01,all-access,all-agents,5236
en.wikipedia,Beatrice_Webb,monthly,2020-11-01,all-access,all-agents,5095
en.wikipedia,Beatrice_Webb,monthly,2020-12-01,all-access,all-agents,4926
en.wikipedia,Beatrice_Webb,monthly,2021-01-01,all-access,all-agents,5719
en.wikipedia,Beatrice_Webb,monthly,2021-02-01,all-access,all-agents,5101
en.wikipedia,Beatrice_Webb,monthly,2021-03-01,all-access,all-agents,5628
en.wikipedia,Beatrice_Webb,monthly,2021-04-01,all-access,all-agents,5119
en.wikipedia,Beatrice_Webb,monthly,2021-05-01,all-access,all-agents,5499
en.wikipedia,Beatrice_Webb,monthly,2021-06-01,all-access,all-agents,5093
en.wikipedia,Beatrice_Webb,monthly,2021-07-01,all-access,all-agents,4774
en.wikipedia,Beatrice_Webb,monthly,2021-08-01,all-access,all-agents,4803
en.wikipedia,Beatrice_Webb,monthly,2021-09-01,all-access,all-agents,5270
en.wikipedia,Beatrice_Webb,monthly,2021-10-01,all-access,all-agents,4951
en.wikipedia,Beatrice_Webb,monthly,2021-11-01,all-access,all-agents,4718
en.wikipedia,Beatrice_Webb,monthly,2021-12-01,all-access,all-agents,4830
en.wikipedia,Beatrice_Webb,monthly,2022-01-01,all-access,all-agents,5632
en.wikipedia,Beatrice_Webb,monthly,2022-02-01,all-access,all-agents,4947
en.wikipedia,Beatrice_Webb,monthly,2022-03-01,all-access,all-agents,5486
en.wikipedia,Beatrice_Webb,monthly,2022-04-01,all-access,all-agents,5124
en.wikipedia,Beatrice_Webb,monthly,2022-05-01,all-access,all-agents,5306
en.wikipedia,Beatrice_Webb,monthly,2022-06-01,all-access,all-agents,4888
en.wikipedia,Beatrice_Webb,monthly,2022-07-01,all-access,all-agents,4521
en.wikipedia,Beatrice_Webb,monthly,2022-08-01,all-access,all-agents,5170
en.wikipedia,Beatrice_Webb,monthly,2022-09-01,all-access,all-agents,5531
en.wikipedia,Beatrice_Webb,monthly,2022-10-01,all-access,all-agents,5388
en.wikipedia,Beatrice_Webb,monthly,2022-11-01,all-access,all-agents,5917
en.wikipedia,Beatrice_Webb,monthly,2022-12-01,all-access,all-agents,4160
